Level;Object;constraint_string;op_type;dictionary;data_object;template;left_op;right_op;support;nat_lang_template;individual_relevance_scores;semantic_based_relevance;fitted_obs_id;relevance_score;log_label_left;log_label_right
Multi-object;;Succession[final invoice indicator, invoice] | | |;Binary;set();set();Succession;final invoice indicator;invoice;1;{1} occurs if and only if it is followed by {2};{'final invoice indicator': 0.6769558787345886, 'invoice': 0.5003182888031006};0.5886370837688446;e045a914-c038-450d-af7e-604fa1b9da1a_Object_final invoice indicator_Object_invoice;0.532999181843573;[];['create invoice']
Multi-object;;Succession[subsequent invoice, invoice] | | |;Binary;set();set();Succession;subsequent invoice;invoice;1;{1} occurs if and only if it is followed by {2};{'subsequent invoice': 0.8053135275840759, 'invoice': 0.5003182888031006};0.6528159081935883;e045a914-c038-450d-af7e-604fa1b9da1a_Object_subsequent invoice_Object_invoice;0.5907601238258423;[];['create invoice']
Multi-object;;Alternate Succession[invoice receipt, invoice] | | |;Binary;set();set();Alternate Succession;invoice receipt;invoice;1;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'invoice receipt': 0.7916640639305115, 'invoice': 0.5003182888031006};0.645991176366806;113e35ae-ffec-4b71-b6de-ad47e992d86f_Object_invoice receipt_Object_invoice;0.5846178651817383;[];['create invoice']
Multi-object;;Alternate Succession[final invoice indicator, invoice] | | |;Binary;set();set();Alternate Succession;final invoice indicator;invoice;1;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'final invoice indicator': 0.6769558787345886, 'invoice': 0.5003182888031006};0.5886370837688446;113e35ae-ffec-4b71-b6de-ad47e992d86f_Object_final invoice indicator_Object_invoice;0.532999181843573;[];['create invoice']
Multi-object;;Alternate Succession[subsequent invoice, invoice] | | |;Binary;set();set();Alternate Succession;subsequent invoice;invoice;1;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'subsequent invoice': 0.8053135275840759, 'invoice': 0.5003182888031006};0.6528159081935883;113e35ae-ffec-4b71-b6de-ad47e992d86f_Object_subsequent invoice_Object_invoice;0.5907601238258423;[];['create invoice']
Multi-object;;Co-Existence[invoice receipt, invoice] | | |;Binary;set();set();Co-Existence;invoice receipt;invoice;1;if {1} occurs, then {2} occurs as well, and vice versa;{'invoice receipt': 0.7916640639305115, 'invoice': 0.5003182888031006};0.645991176366806;c3189305-d8f7-4732-8afb-02136a791b68_Object_invoice receipt_Object_invoice;0.5846178651817383;[];['create invoice']
Multi-object;;Co-Existence[final invoice indicator, invoice] | | |;Binary;set();set();Co-Existence;final invoice indicator;invoice;1;if {1} occurs, then {2} occurs as well, and vice versa;{'final invoice indicator': 0.6769558787345886, 'invoice': 0.5003182888031006};0.5886370837688446;c3189305-d8f7-4732-8afb-02136a791b68_Object_final invoice indicator_Object_invoice;0.532999181843573;[];['create invoice']
Multi-object;;Co-Existence[purchase requisition item, invoice] | | |;Binary;set();set();Co-Existence;purchase requisition item;invoice;1;if {1} occurs, then {2} occurs as well, and vice versa;{'purchase requisition item': 0.6073125600814819, 'invoice': 0.7342703938484192};0.6707914769649506;a7a67d38-d0dd-4a89-a13c-bdbbc02f37d6_Object_purchase requisition item_Object_invoice;0.6069381357200684;[];['create invoice']
Multi-object;;Co-Existence[order confirmation, invoice] | | |;Binary;set();set();Co-Existence;order confirmation;invoice;1;if {1} occurs, then {2} occurs as well, and vice versa;{'order confirmation': 0.5193716287612915, 'invoice': 0.7342703938484192};0.6268210113048553;a7a67d38-d0dd-4a89-a13c-bdbbc02f37d6_Object_order confirmation_Object_invoice;0.5673647166259826;[];['create invoice']
Multi-object;;Succession[purchase requisition item, invoice] | | |;Binary;set();set();Succession;purchase requisition item;invoice;1;{1} occurs if and only if it is followed by {2};{'purchase requisition item': 0.6073125600814819, 'invoice': 0.7342703938484192};0.6707914769649506;25253a41-d96d-4f4c-8d37-f1df0e94f166_Object_purchase requisition item_Object_invoice;0.6069381357200684;[];['create invoice']
Multi-object;;Succession[purchase order, purchase order item] | | |;Binary;set();set();Succession;purchase order;purchase order item;1;{1} occurs if and only if it is followed by {2};{'purchase order': 0.6031118035316467, 'purchase order item': 0.5037873983383179};0.5534496009349823;d88e9f8c-990a-4eaf-858f-309ff3a4731f_Object_purchase order_Object_purchase order item;0.501330447293097;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
Multi-object;;Co-Existence[purchase order item, purchase order] | | |;Binary;set();set();Co-Existence;purchase order item;purchase order;1;if {1} occurs, then {2} occurs as well, and vice versa;{'purchase order item': 0.5037873983383179, 'purchase order': 0.6031118035316467};0.5534496009349823;0a86fe5b-1592-4f78-b961-2adfa9da0e86_Object_purchase order item_Object_purchase order;0.501330447293097;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Co-Existence[goods receipt, purchase order] | | |;Binary;set();set();Co-Existence;goods receipt;purchase order;1;if {1} occurs, then {2} occurs as well, and vice versa;{'goods receipt': 0.5189939737319946, 'purchase order': 0.6031118035316467};0.5610528886318207;0a86fe5b-1592-4f78-b961-2adfa9da0e86_Object_goods receipt_Object_purchase order;0.5081734062202515;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Alternate Succession[purchase order, delivery indicator] | | |;Binary;set();set();Alternate Succession;purchase order;delivery indicator;1;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'purchase order': 0.5134322047233582, 'delivery indicator': 0.6094871163368225};0.5614596605300903;3d89de3e-9da5-44db-ac16-8969c0d43ef5_Object_purchase order_Object_delivery indicator;0.5085395009286942;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
Multi-object;;Alternate Succession[approval, invoice] | | |;Binary;set();set();Alternate Succession;approval;invoice;1;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'approval': 1.0000001192092896, 'invoice': 0.5571190714836121};0.7785595953464508;9630d32c-3683-4f27-a148-4da6a9deaa33_Object_approval_Object_invoice;0.7039294422634186;[];['create invoice']
Multi-object;;Succession[approval, invoice] | | |;Binary;set();set();Succession;approval;invoice;1;{1} occurs if and only if it is followed by {2};{'approval': 1.0000001192092896, 'invoice': 0.5571190714836121};0.7785595953464508;b1f70635-1032-4ec4-a564-618555e3b578_Object_approval_Object_invoice;0.7039294422634186;[];['create invoice']
Multi-object;;Co-Existence[approval, invoice] | | |;Binary;set();set();Co-Existence;approval;invoice;1;if {1} occurs, then {2} occurs as well, and vice versa;{'approval': 1.0000001192092896, 'invoice': 0.5571190714836121};0.7785595953464508;78fb9c3d-9efc-4abc-899e-f7b6beb4055b_Object_approval_Object_invoice;0.7039294422634186;[];['create invoice']
Multi-object;;Co-Existence[approval, purchase order] | | |;Binary;set();set();Co-Existence;approval;purchase order;1;if {1} occurs, then {2} occurs as well, and vice versa;{'approval': 1.0000001192092896, 'purchase order': 0.6005205512046814};0.8002603352069855;78fb9c3d-9efc-4abc-899e-f7b6beb4055b_Object_approval_Object_purchase order;0.7234601081378998;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Succession[purchase requisition item, invoice] | | |;Binary;set();set();Succession;purchase requisition item;invoice;1;{1} occurs if and only if it is followed by {2};{'purchase requisition item': 0.525179386138916, 'invoice': 0.8487736582756042};0.6869765222072601;dce66074-9d90-497a-87aa-4bb5b0c31994_Object_purchase requisition item_Object_invoice;0.621504676438147;[];['create invoice']
Multi-object;;Co-Existence[purchase requisition item, invoice] | | |;Binary;set();set();Co-Existence;purchase requisition item;invoice;1;if {1} occurs, then {2} occurs as well, and vice versa;{'purchase requisition item': 0.525179386138916, 'invoice': 0.8487736582756042};0.6869765222072601;57ff5502-2197-4af1-84cf-158596298edf_Object_purchase requisition item_Object_invoice;0.621504676438147;[];['create invoice']
Multi-object;;Succession[purchase requisition item, invoice] | | |;Binary;set();set();Succession;purchase requisition item;invoice;1;{1} occurs if and only if it is followed by {2};{'purchase requisition item': 0.525179386138916, 'invoice': 1.0};0.762589693069458;d36e9902-cadb-4ace-ba2f-166acfc06fa2_Object_purchase requisition item_Object_invoice;0.6895565302141251;[];['create invoice']
Multi-object;;Co-Existence[final invoice indicator, purchase order] | | |;Binary;set();set();Co-Existence;final invoice indicator;purchase order;1;if {1} occurs, then {2} occurs as well, and vice versa;{'final invoice indicator': 0.6769558787345886, 'purchase order': 0.5173734426498413};0.597164660692215;1c7ae8bb-ef92-43f4-a244-b5a98b988895_Object_final invoice indicator_Object_purchase order;0.5406740010746064;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Alternate Succession[invoice receipt, invoice] | | |;Binary;set();set();Alternate Succession;invoice receipt;invoice;1;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'invoice receipt': 0.5290062427520752, 'invoice': 0.7498127818107605};0.6394095122814178;57c0274a-a7aa-4bb5-9d6f-08fb45fc9ea1_Object_invoice receipt_Object_invoice;0.5786943675048889;[];['create invoice']
Multi-object;;Alternate Succession[purchase order, srm document] | | |;Binary;set();set();Alternate Succession;purchase order;srm document;1;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'purchase order': 0.7213391661643982, 'srm document': 0.5160659551620483};0.6187025606632233;9c28b03d-10e3-4851-9842-283b580f846c_Object_purchase order_Object_srm document;0.5600581110485138;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
Multi-object;;Succession[purchase order, srm document] | | |;Binary;set();set();Succession;purchase order;srm document;1;{1} occurs if and only if it is followed by {2};{'purchase order': 0.7213391661643982, 'srm document': 0.5160659551620483};0.6187025606632233;82daf195-a52f-498c-a09e-a1d308b9700f_Object_purchase order_Object_srm document;0.5600581110485138;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
Multi-object;;Alternate Succession[purchase order, srm document] | | |;Binary;set();set();Alternate Succession;purchase order;srm document;1;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'purchase order': 0.7213391661643982, 'srm document': 0.5160659551620483};0.6187025606632233;40af25d4-57eb-4b5d-a13b-8cf68adb33a9_Object_purchase order_Object_srm document;0.5600581110485138;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
Multi-object;;Succession[purchase order, srm document] | | |;Binary;set();set();Succession;purchase order;srm document;1;{1} occurs if and only if it is followed by {2};{'purchase order': 0.7213391661643982, 'srm document': 0.5160659551620483};0.6187025606632233;aa056320-b075-4904-b11b-8050411ef465_Object_purchase order_Object_srm document;0.5600581110485138;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
Multi-object;;Succession[final invoice indicator, invoice] | | |;Binary;set();set();Succession;final invoice indicator;invoice;1;{1} occurs if and only if it is followed by {2};{'final invoice indicator': 0.6586591005325317, 'invoice': 0.5297077298164368};0.5941834151744843;45ce1bc4-3633-4158-9d03-8ff807f1cc36_Object_final invoice indicator_Object_invoice;0.5379908801086487;[];['create invoice']
Multi-object;;Succession[purchase order, invoice receipt] | | |;Binary;set();set();Succession;purchase order;invoice receipt;1;{1} occurs if and only if it is followed by {2};{'purchase order': 0.5059734582901001, 'invoice receipt': 0.5998406410217285};0.5529070496559143;45ce1bc4-3633-4158-9d03-8ff807f1cc36_Object_purchase order_Object_invoice receipt;0.5008421511419358;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
Multi-object;;Succession[subsequent invoice, invoice] | | |;Binary;set();set();Succession;subsequent invoice;invoice;1;{1} occurs if and only if it is followed by {2};{'subsequent invoice': 0.7589405179023743, 'invoice': 0.5297077298164368};0.6443241238594055;45ce1bc4-3633-4158-9d03-8ff807f1cc36_Object_subsequent invoice_Object_invoice;0.5831175179250778;[];['create invoice']
Multi-object;;Co-Existence[final invoice indicator, invoice] | | |;Binary;set();set();Co-Existence;final invoice indicator;invoice;2;if {1} occurs, then {2} occurs as well, and vice versa;{'final invoice indicator': 0.6586591005325317, 'invoice': 0.5297077298164368};0.5941834151744843;7e8ba41c-bd2f-4582-9a5b-c38aa7452833_Object_final invoice indicator_Object_invoice;0.5412166865602617;[];['create invoice']
